apple,0.054466042667627335,-0.009564307518303394,-0.00629666680470109,-0.0323084257543087,-0.0009542032494209707,0.026312027126550674,0.005195660050958395,0.0012342792470008135,0.03634783253073692,-0.012258738279342651,0.018124781548976898,0.006554717198014259,-0.013754294253885746,0.01255774311721325,0.0226063784211874,-0.01265972200781107,0.01104904804378748,0.028538281098008156,0.017286209389567375,-0.04911254346370697,0.014788718894124031,0.015802744776010513,-0.029589852318167686,0.03332963585853577,0.0010525493416935205,-0.002384005580097437,0.029595430940389633,-0.06907514482736588,-0.03711742162704468,0.05917436257004738,-0.06548166275024414,0.02121618762612343,-0.07974200695753098,0.005824272520840168,-0.008783062919974327,-0.04014341160655022,-0.007603607140481472,-0.003612410044297576,0.04239989444613457,-0.008138549514114857,-0.023476283997297287,-0.051904045045375824,-0.03571880981326103,-0.003966215532273054,0.03785897418856621,-0.01886937953531742,0.04393308237195015,-0.004120178520679474,-0.021598264575004578,-0.05226174741983414,0.06722798198461533,-0.018772585317492485,0.054683830589056015,-0.007038823328912258,-0.012809298001229763,-0.030814729630947113,0.04335794225335121,0.007401452865451574,-0.03714672103524208,-0.007275317329913378,0.015204590745270252,0.05192314460873604,-0.0231521874666214,0.06859903037548065,-0.004895756021142006,-0.02659890614449978,-0.026335692033171654,0.04105314239859581,0.04905497655272484,-0.019057998433709145,-0.05584972724318504,0.014250787906348705,0.06536661833524704,-0.04565119370818138,-0.02280895970761776,-0.06862477958202362,-0.025615228340029716,0.019092367962002754,0.008836347609758377,0.0006865547620691359,-0.05894805118441582,-0.05917580798268318,-0.0581345297396183,-0.03579234704375267,-0.05969811975955963,-0.017131494358181953,-0.047675058245658875,0.011657550930976868,0.017184404656291008,0.024227246642112732,-0.0034652058966457844,-0.012537038885056973,0.014589988626539707,-0.09474100917577744,-0.01632797345519066,0.054371125996112823,-0.03363411873579025,-0.027440786361694336,0.012819976545870304,-0.050015706568956375,-0.006230639293789864,-0.019085122272372246,0.016093268990516663,-0.010540051385760307,0.006366934161633253,0.026569444686174393,-0.030456217005848885,0.02241801656782627,0.017208188772201538,0.022994546219706535,-0.08316740393638611,0.008623420260846615,-0.0013221950503066182,-0.01672493852674961,0.04707279056310654,-0.0012220469070598483,-0.019873421639204025,0.09629847854375839,0.01841645874083042,0.028538299724459648,-0.023225760087370872,-0.03207341209053993,0.11347292363643646,0.02458961121737957,-0.007588294334709644,-0.018025126308202744,0.004459603223949671,0.008115645498037338,0.06113696098327637,-0.0055878497660160065,-0.038448091596364975,-0.04289823770523071,0.03749820590019226,-0.015088162384927273,0.06288307160139084,0.09409473091363907,0.026898842304944992,0.013454774394631386,0.019378984346985817,-0.006297447718679905,-0.03573315963149071,-0.02589426003396511,0.0047181458212435246,-0.0038841383066028357,-0.014472536742687225,0.04221309721469879,-0.015655459836125374,-0.05938010662794113,0.02326079271733761,0.029777830466628075,-0.006098313257098198,-0.00827545765787363,-0.0589347779750824,0.012081533670425415,0.035768501460552216,-0.02513214573264122,-0.004491775296628475,0.03403457999229431,0.011494019068777561,0.001520538586191833,0.05813346803188324,0.0034371402580291033,0.007510546129196882,0.036478348076343536,-0.04515274241566658,-0.04234557971358299,0.04907015711069107,0.016732066869735718,0.0018741420935839415,0.014895042404532433,-0.021895064041018486,-0.02050955966114998,-0.0542520210146904,-0.0478191114962101,-0.03862437978386879,-0.07755178213119507,-0.01740753836929798,-0.006277070846408606,-0.0011411686427891254,-0.01941894367337227,-0.03401732072234154,-0.013349484652280807,-0.017026249319314957,0.04965725913643837,0.01909487694501877,0.02080504782497883,0.045025452971458435,-0.018680529668927193,-0.006058988161385059,-0.002020292216911912,-0.009293938055634499,0.01122627966105938,-0.026062127202749252,-0.033801689743995667,0.013399266637861729,0.05383443832397461,0.003320135176181793,0.017106756567955017,-0.009776598773896694,-0.047159407287836075,0.04694167897105217,0.069825679063797,-0.018107613548636436,-0.015582283027470112,0.01884186640381813,-0.022324463352560997,0.11119797825813293,-0.0742044672369957,0.01509883999824524,0.02173885516822338,-0.07840542495250702,0.0394037589430809,-0.037367578595876694,0.01951129361987114,0.013329761102795601,0.026224466040730476,0.022702526301145554,0.02809717506170273,-0.01901284046471119,-0.004996651783585548,-0.055405668914318085,-0.01638427935540676,-0.035910554230213165,-0.015290875919163227,-0.009164712391793728,0.05949876829981804,-0.03189729526638985,0.026899076998233795,-0.0003646000986918807,-0.043070439249277115,-0.025462033227086067,0.034426674246788025,0.032514192163944244,0.019953055307269096,0.06544822454452515,-0.03743796423077583,-0.003974271472543478,-0.0015018876874819398,-0.020195968449115753,0.007238594815135002,-0.047611214220523834,0.04381907358765602,0.027296531945466995,-0.01549350656569004,-0.06105729192495346,-0.024860482662916183,-0.05744260549545288,0.01417428720742464,-0.03753748536109924,-0.0008106987806968391,-0.003922025673091412,0.003959347028285265,0.005067723803222179,0.02210463397204876,-0.059815119951963425,0.02839624136686325,-0.10398495197296143,-0.0103059196844697,0.009509068913757801,-0.017399275675415993,0.045554861426353455,0.01389096025377512,-0.03861900418996811,-0.0025267440360039473,-0.025580303743481636,0.014137380756437778,0.02143942192196846,-0.042719271034002304,0.0022003483027219772,0.016487881541252136,0.004645884037017822,0.020653221756219864,0.08551507443189621,0.013817318715155125,-0.012098001316189766,0.01597624644637108,-0.05688418075442314,0.020301930606365204,0.009645376354455948,-0.02180252969264984,0.01565477065742016,0.02117481268942356,0.03163912892341614,-0.05176058039069176,-0.059794310480356216,0.01899852603673935,-0.04877829924225807,-0.003863843157887459,0.04207191243767738,0.008249583654105663,-0.08164077997207642,-0.010202477686107159,-0.04195532947778702,-0.05055064335465431,-0.034277986735105515,0.025978054851293564,-0.04412274435162544,0.06614470481872559,0.024616263806819916,-0.01707611046731472,0.022707171738147736,-0.05497639626264572,-0.022193972021341324,-0.06064116582274437,0.010332905687391758,0.007869287393987179,-0.013505818322300911,-0.02936159260571003,0.003433966776356101,-0.017663829028606415,0.026370801031589508,-0.024491112679243088,-0.019293902441859245,0.01527588814496994,0.05855890363454819,0.0029635997489094734,-0.03441331535577774,-0.007848139852285385,-0.009345746599137783,0.06991404294967651,-0.011383011937141418,0.031050262972712517,0.045208536088466644,-0.018707863986492157,0.020270047709345818,0.001264996943064034,0.0006652292795479298,0.057843971997499466,0.006327534560114145,-0.0173112191259861,-0.025062471628189087,0.04744478687644005,-0.022275930270552635,0.026955878362059593,0.015136649832129478,0.011718177236616611,-0.05290450155735016,-0.0032224361784756184,-0.02006680704653263,0.014883873984217644,0.02630067802965641,-0.015404189005494118,-0.05156337097287178,-0.037921641021966934,0.06396450847387314,0.014557324349880219,0.025401553139090538,0.03313916176557541,0.015239173546433449,0.02416696585714817,0.033388856798410416,0.03252502530813217,-0.026527676731348038,-0.037026386708021164,0.038631830364465714,0.0037273054476827383,0.013496683910489082,0.02490861527621746,0.027915161103010178,-0.009953844361007214,-0.04009585082530975,0.0597987025976181,-0.029569845646619797,-0.029951700940728188,0.030696513131260872,0.05625663697719574,0.0008339069900102913,-0.009514141827821732,-0.04798009246587753,0.022800792008638382,0.003902570577338338,-0.03784257918596268,0.057542894035577774,0.0188849288970232,-0.007974387146532536,-0.0309971421957016,-0.03339302912354469,-0.007821882143616676,0.026251627132296562,0.017315218225121498,0.009101194329559803,-0.006601029075682163,0.0386853851377964,0.018733888864517212,-0.014025942422449589,0.019614867866039276,0.07021747529506683,0.06472852826118469,0.026362644508481026,0.01602783612906933,0.047897737473249435,0.040772829204797745,0.023908142000436783,0.016291549429297447,0.033306628465652466,-0.01108634565025568,-0.018375810235738754,-0.07225629687309265,0.006056904327124357,-0.026591474190354347,-0.008482306264340878,-0.02737337350845337,-0.07843637466430664,-0.030977649614214897,-0.0516037717461586,-0.018714286386966705,-0.00738963857293129,-0.02206646464765072,0.006770335137844086,-0.04078476130962372,0.058540258556604385,0.0025237933732569218,0.044696372002363205,-0.025088423863053322,-0.04843674600124359,-0.008603258989751339,0.08285003155469894,-0.004521056078374386,0.014516442082822323,0.04266272485256195,-0.01613149791955948,0.03391082212328911,-0.009442328475415707,-0.04287037253379822,-0.023203272372484207,-0.0003662114031612873,-0.018408717587590218,-0.033042050898075104,0.00456843338906765,0.043506912887096405,0.024325447157025337,0.025379110127687454,0.029852187260985374,0.02140180394053459,-0.013681067153811455,-0.011512413620948792,-0.012239264324307442,0.04759872332215309,-0.033976420760154724,-0.031673554331064224,0.012830093502998352,0.00459847180172801,0.017985893413424492,-0.0020552282221615314,-0.07944250851869583,-0.03870346024632454,-0.030711129307746887,-0.030854614451527596,0.07121095806360245,-0.12179095298051834,0.021385591477155685,-0.08140311390161514,-0.020038897171616554,-0.08326052874326706,-0.004586341790854931,-0.03011547587811947,0.005068662576377392,0.038752272725105286,-0.020602762699127197,-0.03371276706457138,-0.02549404464662075,-0.025940118357539177,0.000747046316973865,-0.07749543339014053,0.0459023118019104,-0.001573606743477285,0.06317634880542755,-0.028447838500142097,0.0437934547662735,-0.0015395012451335788,-0.01915951631963253,-0.06458543986082077,0.018559761345386505,-7.921960059320554e-05,-0.03719143569469452,-0.003402539761736989,-0.004595457576215267,-0.04066869989037514,0.020927365869283676,-0.03338232263922691,-0.0041849142871797085,-0.01716766133904457,0.07794128358364105,0.01666395179927349,-0.015336728654801846,-0.021703027188777924,-0.0011118082329630852,-0.006429753731936216,-0.04594023898243904,0.024176020175218582,0.003657352179288864,-0.01522129401564598,-0.022809069603681564,-0.044084712862968445,-0.012615435756742954,-0.008051453158259392,-0.012852003797888756,0.012863186188042164,0.03246579319238663,0.08529260754585266,0.0021757862996309996,-0.021522600203752518,-0.01084996573626995,-0.02864123322069645,0.09306938201189041,-0.0879502147436142,0.007191288284957409,0.03491606563329697,-0.05084189027547836,-0.031238842755556107,0.01036535482853651,0.005335553549230099,-0.02081075683236122,-0.004070539493113756,0.01817786693572998,-0.011288500390946865,-0.04516887292265892,-0.025140604004263878,0.05115044489502907,0.021753234788775444,0.07561925798654556,0.03516659140586853,-0.10609830170869827,-0.007218669168651104,0.018094830214977264,-0.0108798798173666,-0.025261761620640755,0.028676997870206833,-0.054831042885780334,-0.00309947831556201,-0.03815606236457825,0.06246813386678696,-0.06979882717132568,-0.01945076882839203,-0.02141306921839714,-0.0173985306173563,0.0264787208288908,0.027105974033474922,0.06692370027303696,0.04390587657690048,0.012691286392509937,0.008920351043343544,0.005193160846829414,0.0072716595605015755,-0.01602279022336006,0.016654405742883682,0.039546072483062744,-0.04781203344464302,0.027624309062957764,-0.014106198213994503,-0.014421463944017887,-0.02368893474340439,-0.005936574190855026,0.010917868465185165,-0.008845712058246136,-0.003936785738915205,-0.011286042630672455,-0.016749080270528793,0.001581032876856625,0.012466978281736374,-0.029924437403678894,-0.05224227532744408,-0.0170857235789299,0.008883493952453136,0.0908430740237236,-0.008800515905022621,0.006237279623746872,0.02213442511856556,0.05532804876565933,0.007131200283765793,0.007828015834093094,0.002688114996999502,0.03372867405414581,0.0025299254339188337,0.030453072860836983,0.009573723189532757,-0.03253395855426788,0.00595546280965209,-0.02014000341296196,0.04389084503054619,0.08943638950586319,0.03876277804374695,-0.010187065228819847,0.06779397279024124,-0.01852376200258732,0.01396587397903204,-0.008902383036911488,0.006575954146683216,0.017258478328585625,-0.0038165785372257233,-0.07461149245500565,0.061047494411468506,-0.021104568615555763,-0.006629416719079018,-0.02870291657745838,-0.013392843306064606,0.043240517377853394,-0.03642522171139717,0.02950793318450451,0.014664786867797375,0.02142062596976757,-0.09014835208654404,0.0693097710609436,-0.06442620605230331,0.07665068656206131,0.04981005936861038,-0.031177470460534096,-0.017107708379626274,-0.023524323478341103,0.01711161993443966,-0.008839800022542477,-0.06432228535413742,0.05147170275449753,-0.028913570567965508,-0.03894255310297012,-0.0011337257456034422,0.0186560470610857,0.04621896147727966,-0.036662813276052475,-0.03881433606147766,-0.020983384922146797,-0.022226035594940186,0.021739564836025238,0.04898710921406746,0.06375826150178909,-0.04757732152938843,-0.06040417030453682,-0.030016429722309113,0.08535479009151459,0.051128089427948,0.040933530777692795,0.049772799015045166,-0.02951158583164215,0.017149802297353745,-0.04141676053404808,0.041551295667886734,0.0036356665659695864,0.00508066825568676,-0.02659779228270054,0.07416914403438568,-0.07277901470661163,-0.019776146858930588,0.056653592735528946,-0.03624063357710838,-0.020959429442882538,0.06868968158960342,0.035363152623176575,-0.04710262641310692,-0.017689472064375877,-0.0005399960791692138,-0.047818057239055634,-0.022226009517908096,-0.007514065597206354,0.014370808377861977,0.012370040640234947,-0.016933705657720566,-0.013521001674234867,-0.00014674784324597567,-0.01020332146435976,-0.020501375198364258,-0.05912155285477638,0.04972643032670021,0.022240178659558296,-0.0404210202395916,0.031048882752656937,-0.007386891636997461,-0.03524461016058922,-0.05751996859908104,0.016221389174461365,0.044715262949466705,-0.069728322327137,0.0650608241558075,0.052090082317590714,-0.025769012048840523,0.05195315554738045,0.046764880418777466,0.0017639714060351253,0.04821586236357689,0.03815300017595291,0.017385225743055344,-0.035352956503629684,-0.05615590885281563,-0.005780440289527178,-0.014282053336501122,0.010873246937990189,0.05435742065310478,0.04429491236805916,-0.023187503218650818,-0.018497278913855553,-0.008528369478881359,0.040978819131851196,-0.058896563947200775,0.00845257192850113,0.0008888269076123834,0.060900382697582245,-0.01386773120611906,-0.014673484489321709,0.0060422662645578384,-0.01583676226437092,0.05315309017896652,-0.0062170992605388165,0.006251407787203789,-0.014189822599291801,0.005264658946543932,0.03722802922129631,0.013504274189472198,-0.040587566792964935,-0.018746471032500267,-0.027592042461037636,0.031697340309619904,0.030907999724149704,-0.0011822378728538752,-0.009320585988461971,-0.0169230867177248,0.004076805431395769,-0.005171984899789095,0.04191545769572258,0.007852772250771523,-0.02782035805284977,0.041703902184963226,-0.016363823786377907,0.0027149012312293053,0.05550486594438553,-0.04648805037140846,0.021227406337857246,0.039321620017290115,-0.04807481914758682,0.05003737658262253,-0.024125659838318825,-0.027318701148033142,0.06546677649021149,-0.027424786239862442,-0.03185275197029114,-0.017231939360499382,-0.0401071198284626,0.03430592641234398,-0.005452439188957214,-0.004796660505235195,-0.08276146650314331,-0.028113970533013344,-0.03881048411130905,-0.006711198948323727,0.0030284251552075148,0.05339060351252556,0.0022991232108324766,-0.03133071959018707,0.02776048146188259,-0.010069123469293118,-0.011742522940039635,-0.011736113578081131,-0.06440088897943497,0.005341995507478714,0.0038521846290677786,0.09363709390163422,0.031500548124313354,0.013318849727511406,0.010852014645934105,-0.004436817020177841,0.003819802077487111,0.0007806355715729296,-0.03663738816976547,0.012955539859831333,0.01444614864885807,0.02525453455746174,0.01858671009540558,0.013987269252538681,-0.02624567598104477,0.024084780365228653
