"Real Madrid","Real Madrid Club de Fútbol (Spanish pronunciation: [reˈal maˈðɾið ˈkluβ ðe ˈfuðβol] ), commonly referred to as Real Madrid, is a Spanish professional football club based in Madrid. The club competes in La Liga, the top tier of Spanish football. Founded in 1902 as Madrid Football Club, the club has traditionally worn a white home kit since its inception. The honorific title real is Spanish for ""royal"" and was bestowed to the club by King Alfonso XIII in 1920 together with the royal crown in the emblem. Real Madrid have played their home matches in the 85,000-capacity Santiago Bernabéu in central Madrid since 1947. Unlike most European sporting entities, Real Madrid's members (socios) have owned and operated the club throughout its history. The official Madrid anthem is the ""Hala Madrid y nada más"", written by RedOne and Manuel Jabois. The club is one of the most widely supported in the world, and is the most followed football club on social media according to the CIES Football Observatory as of 2023 and was estimated to be worth $6.6 billion in 2024, making it the world's most valuable football club. In 2024, it was the highest-earning football club in the world, with an annual revenue of €831.4 million. In domestic football, the club has won 71 trophies; a record 36 La Liga titles, 20 Copa del Rey, 13 Supercopa de España, a Copa Eva Duarte and a Copa de la Liga. In International football, Real Madrid have won a record 32 trophies: a record 14 European Cup/UEFA Champions League titles, a joint record five UEFA Super Cups, two UEFA Cups, a joint record two Latin Cups, a record one Iberoamerican Cup, and a record eight FIFA Club World championships. Madrid was ranked first in the International Federation of Football History & Statistics Club World Ranking for 2000, 2002, 2014, 2017. In UEFA, Madrid ranks first in the all-time club ranking. Being one of the three founding members of La Liga that have never been relegated from the top division since its inception in 1929 (along with Athletic Bilbao and Barcelona), Real Madrid has many long-standing rivalries, most notably El Clásico with Barcelona and El Derbi Madrileño with Atlético Madrid. The club established itself as a major force in both Spanish and European football during the 1950s and 60s, winning five consecutive and six overall European Cups and reaching a further two finals. This success was replicated on the domestic front, with Madrid winning 12 league titles in 16 years. This team, which included Alfredo Di Stéfano, Ferenc Puskás, Paco Gento and Raymond Kopa is considered, by some in the sport, to be the greatest of all time. Real Madrid is known for its Galácticos policy, which involves signing the world's best players, such as Ronaldo, Zinedine Zidane and David Beckham to create a superstar team. The term 'Galácticos policy' generally refers to the two eras of Florentino Pérez's presidency of the club (2000–2006 and 2009–2018); however, players brought in just before his","-0.0354357585310936","0.021669313311576843","-0.017296480014920235","0.05101483687758446","0.0025444836355745792","0.06270673871040344","0.0412386916577816","0.003231886774301529","-0.0017963893478736281","0.017609773203730583","-0.03526752069592476","0.03983812406659126","0.02209349535405636","-0.028756193816661835","0.00794825330376625","-0.04334942251443863","0.033236123621463776","0.06137550622224808","-0.14302034676074982","-0.027707887813448906","-0.007189951371401548","0.0071593159809708595","0.005084761418402195","0.049386072903871536","-0.024248309433460236","-0.05868241935968399","-0.000808955286629498","0.01423798780888319","-0.003707669209688902","0.04127688705921173","0.01766985096037388","0.08786990493535995","-0.03375937044620514","-0.04699014127254486","0.013060609810054302","-0.009546948596835136","0.005521599669009447","-0.00436033820733428","0.043686643242836","-0.056480586528778076","-0.01620871014893055","-0.003153204917907715","-0.012440216727554798","-0.0053802295587956905","-0.015196072869002819","-0.022802546620368958","0.00401760870590806","-0.012917627580463886","0.007164768874645233","0.031155245378613472","0.0007981469389051199","-0.01678835228085518","-0.04707033932209015","-0.00167888926807791","-0.044103413820266724","0.010915027000010014","-0.05385362356901169","-0.05286047235131264","0.052366312593221664","-0.05427941679954529","0.0005735599552281201","0.0294900294393301","-0.009188388474285603","0.03098960779607296","0.03659478947520256","0.0044592395424842834","-0.07954856753349304","-0.027755990624427795","-0.07859622687101364","-0.08233543485403061","0.022820355370640755","0.02627897448837757","5.084319491288625e-05","0.05767049640417099","-0.026923099532723427","-0.09069982916116714","0.01990632526576519","-0.10275179147720337","0.027675464749336243","0.013900090008974075","-0.01658519171178341","-0.003536742879077792","0.013757563196122646","0.011752414517104626","0.0434826985001564","-0.004192494321614504","-0.010598408989608288","-0.03029843419790268","-0.0085022933781147","-0.01891503669321537","0.06997992098331451","0.007238117977976799","-0.05095604062080383","0.057028163224458694","0.030777718871831894","-0.020858068019151688","-0.07074449211359024","-0.05444589629769325","0.0440487302839756","-0.026078229770064354","0.017056668177247047","-0.007557014003396034","-0.023472052067518234","0.006782148033380508","-0.01719541847705841","0.033583734184503555","0.03639809787273407","-0.06745417416095734","-0.010645913891494274","0.026030005887150764","0.04902489855885506","-0.004137839190661907","0.02668849006295204","0.0036888548638671637","-0.016644267365336418","0.05448825657367706","0.010673528537154198","0.025178613141179085","-0.038377296179533005","0.06258058547973633","0.034083545207977295","0.0607246495783329","-0.010288851335644722","0.032742392271757126","0.02585587091743946","0.01736678183078766","-0.01256003137677908","-0.06743364036083221","-0.030348731204867363","-0.039497025310993195","0.06562521308660507","0.0020175622776150703","0.015746623277664185","0.032584600150585175","0.02356666326522827","0.050458043813705444","0.044841110706329346","0.0167359858751297","0.012007351033389568","0.029295140877366066","-0.05468960106372833","-0.014318467117846012","-0.05877383053302765","-0.05569510906934738","0.0007012503338046372","-0.054478444159030914","-0.012842698954045773","0.012472458183765411","0.000826219329610467","0.03672695532441139","-0.027860792353749275","-0.0287771075963974","-0.0065735019743442535","-0.023218970745801926","0.00919571053236723","-0.08589299768209457","0.038563407957553864","-0.028001446276903152","0.04078860580921173","0.008966537192463875","0.0168942678719759","-0.013025368563830853","0.021103430539369583","0.009549900889396667","-0.0451371930539608","0.0038719906006008387","-0.00020845366816502064","0.002859594067558646","0.021191569045186043","-0.034315939992666245","-0.02726672776043415","-0.03050275146961212","-0.014556213282048702","-0.09919962286949158","-0.02098703756928444","-0.0266029704362154","0.04321093484759331","0.026595236733555794","-0.006874399725347757","-0.023195896297693253","0.063182532787323","-0.00394399045035243","-0.03250692039728165","-0.0059783244505524635","0.06192373111844063","0.03867846727371216","0.033097315579652786","0.04112334921956062","0.07174063473939896","0.05525951460003853","-0.03409784659743309","0.010292747057974339","0.012447560206055641","0.009011943824589252","0.02526303380727768","-0.014627502299845219","0.02702268585562706","-0.060920897871255875","-0.02380884438753128","-0.023120222613215446","0.037007302045822144","-0.032796069979667664","0.024838052690029144","0.008145877160131931","0.0014427026035264134","0.0348399393260479","-0.02814631164073944","-0.00911321584135294","-0.07430092245340347","0.022773170843720436","-0.029891353100538254","-0.05647467449307442","-0.03882491961121559","-0.009812435135245323","0.02057686261832714","-0.009757797233760357","0.09243219345808029","0.03452778607606888","0.029075730592012405","-0.029077155515551567","0.03779584541916847","-0.05362848937511444","0.04212399199604988","0.05267323926091194","-0.024565741419792175","-0.023427652195096016","0.0009809405310079455","-0.00481380382552743","-0.09586159884929657","-0.02751055359840393","0.035824745893478394","0.06271527707576752","-0.011306753382086754","-0.02081122249364853","-0.028256360441446304","-0.00610735546797514","-0.02806321531534195","-0.008119369857013226","-0.026558488607406616","-0.026650389656424522","0.02028081938624382","-0.038324467837810516","0.028896205127239227","-0.0028279460966587067","0.0005521832499653101","0.051522377878427505","-0.006026935763657093","-0.029175451025366783","-0.052664246410131454","0.007666569668799639","-0.011663852259516716","-0.016282780095934868","-0.01588268019258976","0.01018801424652338","-0.02986796759068966","-0.040801431983709335","0.023775041103363037","-0.034921783953905106","0.08004558831453323","-0.022978315129876137","0.025214212015271187","-0.03662596642971039","0.0068354117684066296","0.015771429985761642","-0.08812904357910156","-0.06510341912508011","-0.0808340460062027","-0.05084919556975365","-0.01485286746174097","0.04682158678770065","0.04290080443024635","-0.07838384062051773","-0.008773766458034515","-0.01043467316776514","-0.06364229321479797","-0.029953816905617714","-0.05825567618012428","-0.015424733981490135","-0.04455890133976936","-0.06579773873090744","0.014332409016788006","0.0019566286355257034","0.00951772928237915","-0.013443654403090477","-0.007108365185558796","-0.010386917740106583","0.007647871971130371","-0.021918518468737602","-0.024085424840450287","-0.041110504418611526","-0.010547293350100517","0.041114289313554764","-0.014137511141598225","-0.04536758363246918","-0.01839197613298893","-0.0043394858948886395","0.06563697755336761","0.04045775905251503","-0.021239040419459343","-0.009503670036792755","-0.018717117607593536","0.031277649104595184","-0.044985588639974594","0.045637354254722595","0.056196484714746475","-0.038916606456041336","0.010860748589038849","-0.05881579592823982","-0.009758069179952145","0.03025377355515957","0.012586619704961777","0.06536836177110672","-0.02096053771674633","-0.0023465424310415983","-0.03927989676594734","0.0035711859818547964","-0.06904575973749161","-0.005267957225441933","0.013590246438980103","0.019657602533698082","0.021397564560174942","0.02429819293320179","-0.06339140236377716","0.0017754175933077931","0.004422819707542658","-0.02340204454958439","0.047549303621053696","0.010495496913790703","0.009881970472633839","0.011269884184002876","-0.021755721420049667","-0.022040843963623047","-0.028372658416628838","-0.060678333044052124","-0.0038498782087117434","0.038205936551094055","-0.02233499102294445","0.02181520313024521","0.037833310663700104","0.057239364832639694","0.030331352725625038","-0.02068105898797512","0.043182823807001114","0.033880565315485","0.0027052315417677164","-0.04440675303339958","-0.03685805946588516","-0.008355892263352871","-0.00548144755885005","0.04507327824831009","-0.010565784759819508","0.059992630034685135","-0.016591310501098633","-0.022259658202528954","0.018484115600585938","0.018596654757857323","0.012305395677685738","-0.041162315756082535","0.02338140830397606","-0.0038121335674077272","-0.010129916481673717","-0.020621497184038162","0.010436655022203922","-0.014531724154949188","-0.013045426458120346","0.01228615827858448","-0.022101042792201042","-0.029990756884217262","0.0031863772310316563","-0.03685799613595009","-0.0008449842571280897","0.02155034802854061","-0.0320868045091629","-0.026548590511083603","0.034192707389593124","0.025868650525808334","-0.03790915012359619","0.018048586323857307","0.042400896549224854","0.010012546554207802","0.03118264675140381","-0.030964326113462448","-0.05567441135644913","0.012863361276686192","-0.03246578946709633","0.043070804327726364","-0.015563800930976868","0.03652508184313774","-0.08359535038471222","-0.011243986897170544","-0.019881349056959152","-0.006647518835961819","0.07953706383705139","0.014867914840579033","-0.010676061734557152","0.017980001866817474","0.006373859476298094","-0.019811533391475677","0.07246546447277069","-0.02825213596224785","-0.04522252455353737","-0.07353364676237106","0.018954118713736534","-0.04100931063294411","0.0386974960565567","0.04827151820063591","0.06964706629514694","0.0055943806655704975","-0.006027371156960726","-0.04087208956480026","0.007070969790220261","-0.06721435487270355","-0.056310053914785385","-0.011287255212664604","0.016248920932412148","-0.0012522670440375805","0.01116874534636736","-0.007960054092109203","0.0018358976813033223","0.07195131480693817","0.004963321145623922","-0.02930944412946701","0.02490667998790741","0.03513437882065773","-0.00134546949993819","-0.04690112546086311","0.012631338089704514","0.020067788660526276","-0.023116327822208405","-0.01872928999364376","0.0215070229023695","0.04085081070661545","0.02334938384592533","0.04598909616470337","0.06450147181749344","0.05099475011229515","0.004325701855123043","-0.03189265727996826","0.037369124591350555","0.017319291830062866","0.049856796860694885","-0.0004778694419655949","0.030643608421087265","-0.019901413470506668","-0.0013965729158371687","0.024644918739795685","-0.013671194203197956","-0.01952761597931385","0.015858694911003113","-0.0748937726020813","-0.031163053587079048","-0.0416862852871418","-0.024594392627477646","-0.03428865969181061","-0.07805392146110535","0.030960367992520332","0.01162819005548954","-0.0023903525434434414","-0.040189675986766815","0.026391543447971344","0.011781212873756886","-0.04860738292336464","0.08296529948711395","-0.015377157367765903","0.007224504370242357","-0.03275347501039505","-0.028669558465480804","0.06237229332327843","0.00573257589712739","0.013731488026678562","0.07686839252710342","0.02647658996284008","0.08999462425708771","0.011080282740294933","0.012527814134955406","0.01209279429167509","0.05494134500622749","-0.04297793284058571","-0.03087223879992962","-0.024520650506019592","-0.05575817450881004","0.021418722346425056","-0.007973839528858662","-0.04367753118276596","0.04837413504719734","-0.031914860010147095","0.0003579207696020603","-0.046193383634090424","0.028599044308066368","-0.03955173119902611","0.012860584072768688","-0.01447276584804058","-0.025707459077239037","-0.04522710293531418","0.0015960102900862694","0.005226775538176298","0.050825778394937515","0.007023296318948269","-0.00017494993517175317","0.0010941320797428489","0.08351220190525055","0.04399674013257027","-0.029791008681058884","-0.06533532589673996","0.002939383266493678","0.007317927200347185","-0.052732374519109726","-0.041615068912506104","0.041905101388692856","-0.01879100315272808","0.045993443578481674","-0.01878255233168602","0.016965951770544052","0.04202040284872055","-0.0397212952375412","0.020297905430197716","-0.03291086107492447","-0.03303881734609604","-0.019608991220593452","0.06048426404595375","0.002337436890229583","-0.01002116035670042","-0.012623709626495838","-0.05205801874399185","0.011611579917371273","0.015442256815731525","0.006647835019975901","-0.016230052337050438","0.0016904228832572699","0.042114049196243286","0.012412087991833687","-0.002317344304174185","0.042477674782276154","-0.004201090428978205","0.05260821804404259","0.08182480186223984","0.029926331713795662","0.014300137758255005","0.042673442512750626","-0.003722375025972724","0.062439046800136566","0.024082617834210396","0.00488877110183239","0.04199974238872528","0.061814237385988235","-0.00854884646832943","-0.03693940117955208","0.051774393767118454","-0.03590385243296623","0.0161080714315176","0.05111369490623474","-0.015122035518288612","0.008726239204406738","-0.002837748033925891","-0.020559856668114662","-0.03611258044838905","0.04834054037928581","-0.009639942087233067","-0.016377681866288185","-0.033060990273952484","-0.027720198035240173","-0.015034760348498821","0.0206036027520895","0.08770839869976044","0.02432085946202278","0.029688848182559013","-0.008397095836699009","0.09080038219690323","0.01331295631825924","-0.0077814566902816296","0.05747523158788681","0.013623571954667568","-0.0363088920712471","-0.013848627917468548","0.05525907874107361","0.009881489910185337","-0.05683472752571106","0.027561699971556664","0.0045928675681352615","-0.0352712906897068","-0.017010891810059547","-0.0017820909852162004","0.046244166791439056","0.006992786191403866","0.028280340135097504","-0.006983593571931124","-0.024975154548883438","-0.016481706872582436","0.01052964199334383","0.013902917504310608","-0.007791742216795683","-0.0038694851100444794","0.024029279127717018","-0.07654979825019836","0.06766797602176666","0.013787003234028816","-3.0322917154990137e-05","0.08896121382713318","-0.05829727277159691","0.0033214695286005735","0.02290361002087593","-0.033131614327430725","0.019901666790246964","0.017086846753954887","-0.014158523641526699","-0.033732835203409195","-0.059096451848745346","-0.05927640572190285","0.015201677568256855","-0.0740082710981369","-0.05278729274868965","0.05217430368065834","-0.0200118999928236","-0.016204949468374252","-0.027202611789107323","0.00843341276049614","-0.07909974455833435","-0.0023254447150975466","0.06208640709519386","-0.0343162901699543","0.02487395703792572","0.02656634896993637","-0.018042603507637978","0.0319436676800251","0.015791743993759155","0.007983059622347355","-0.006220752373337746","0.006683658342808485","0.02988855168223381","0.018370460718870163","-0.006121623795479536","0.004789557307958603","0.020519940182566643","-0.05520755425095558","-0.01037677749991417","0.021795907989144325","-0.008132917806506157","0.006446542218327522","0.005756509955972433","-0.035670243203639984","-0.005305556580424309","0.028446292504668236","0.0340084545314312","-0.005326834972947836","-0.03710317611694336","-0.00932425819337368","-0.033719372004270554","0.020935948938131332","0.002365115797147155","0.012177343480288982","-0.007539893500506878","-0.006303380709141493","-0.010041403584182262","-0.020949233323335648","0.021806631237268448","0.010388493537902832","-0.11849888414144516","0.007923218421638012","-0.0232215728610754","-0.022323360666632652","-0.029891520738601685","-0.047795139253139496","-0.010869031772017479","0.02167426235973835","-0.02732113003730774","-0.0002736822934821248","-0.015152258798480034","-0.026927469298243523","0.02334979921579361","-0.018950730562210083","-0.06635655462741852","-0.004866653122007847","0.01525337528437376","0.036823976784944534","0.007193347439169884","0.0221210028976202","0.007467147894203663","-0.019095901399850845","0.015878349542617798","0.0006355318473652005","0.019819658249616623","-0.05249682441353798","0.023239433765411377","-0.01712426170706749","0.04483392462134361","0.0129056666046381","0.023557201027870178","-0.05814366415143013","0.0216103233397007","0.0222124345600605","0.039441995322704315","-0.016308940947055817","0.01534138061106205","0.002676361706107855","0.030680712312459946","0.06783367693424225","-0.026416968554258347","-0.023897839710116386","-0.02303471229970455","-0.009081109426915646","-0.03993768244981766","-0.025417547672986984","0.012198830023407936","-0.0003237345954403281","-0.04329561069607735","-0.02065393514931202","0.11220034956932068","0.04650699719786644","0.021793153136968613","0.03652700036764145","-0.018912652507424355","0.03690217435359955","-0.0038400155026465654","0.020532632246613503","0.04328854754567146","0.014885340817272663","0.002969524823129177","-0.0006294588674791157","-0.034774988889694214","0.04535212740302086","0.010447732172906399","-0.02081204205751419","0.042993150651454926","0.016669590026140213","0.02689889632165432","-0.014763131737709045","-0.08534596115350723","-0.05096283555030823","-0.02100338228046894","0.010860583744943142","0.05581603944301605","0.02744477055966854","0.01832885667681694","-0.017968231812119484","-0.016787400469183922","0.03032860904932022","-0.048839207738637924","-0.06170802563428879","-0.03255598992109299","-0.028695130720734596","0.04433894902467728","0.010534387081861496","-0.06348304450511932","-0.01654188521206379","0.0373072512447834","0.02788795344531536","0.024384157732129097","-0.04286365583539009","-0.043402303010225296","-0.015757687389850616","-0.07397934794425964","-0.008471108973026276","-0.0030601085163652897","0.0010234065121039748","0.017450371757149696","0.021697280928492546","0.04362532123923302","-0.015394628047943115","-0.00874858908355236","-0.008264761418104172","-0.025934351608157158","0.056884538382291794","-0.007855591364204884","-0.016385523602366447","-0.06604202091693878","-0.028523802757263184","0.019216470420360565","-0.04503798112273216"
